ID,item_cnt_month
523,1.5272727
524,1.5272727
525,1.3917193
526,0.99211454
527,0.91567373
528,0.996215
529,0.92202604
530,1.2144169
531,1.2243114
532,1.1486136
533,1.1486136
534,1.1486136
535,1.1486136
536,1.2144169
537,1.1486136
538,1.2144169
539,1.3649387
540,1.2933391
541,1.2144169
542,1.2144169
543,1.1932788
544,1.1717771
545,1.1717771
546,1.1717771
547,1.1717771
548,1.184908
549,1.184908
550,1.184908
551,1.184908
552,1.184908
553,1.184908
554,1.184908
555,1.1717771
556,1.1783476
557,1.1932788
558,1.1783476
559,1.2134762
560,1.1932788
561,1.2134762
562,1.1783476
563,1.1783476
564,1.1783476
565,1.1783476
566,1.1783476
567,1.318629
568,1.2314788
569,1.184908
570,1.1486136
571,1.3649387
572,0.97659385
573,0.97659385
574,0.97659385
575,0.97659385
576,0.97659385
577,0.98118055
578,1.1874892
579,1.1874892
580,0.98118055
581,0.98118055
582,0.98118055
583,0.98118055
584,0.98118055
585,0.99211454
586,0.99211454
587,1.3177022
588,1.3382299
589,1.1775553
590,1.0792005
591,1.0792005
592,1.1558874
593,0.99211454
594,0.98549604
595,0.996215
596,0.996215
597,0.996215
598,1.0236604
599,1.0236604
600,1.0389494
601,1.1041178
602,0.9696495
603,0.99211454
604,0.9422517
605,0.98118055
606,0.98118055
607,0.98118055
608,1.4366887
609,1.1486136
610,1.1486136
611,1.1486136
612,1.1486136
613,1.1486136
614,1.3649387
615,1.4366887
616,1.3649387
617,1.4306202
618,1.4938928
619,1.5272727
620,1.3649387
621,1.3649387
622,1.3649387
623,1.184908
624,0.9702723
625,0.9702723
626,0.9771224
627,0.9771224
628,0.9771224
629,0.9702723
630,0.9771224
631,0.9771224
632,0.9771224
633,0.9771224
634,1.0397556
635,1.1535884
636,1.0543847
637,1.0543847
638,1.0543847
639,0.9702723
640,0.9702723
641,0.9702723
642,0.99295986
643,0.99295986
644,0.99295986
645,0.99295986
646,0.99295986
647,0.99295986
648,0.99295986
649,0.99295986
650,0.99295986
651,0.99295986
652,1.015501
653,0.99295986
654,0.99295986
655,0.99295986
656,1.0397556
657,1.0150054
658,1.0150054
659,1.0150054
660,0.98073846
661,0.98073846
662,0.98073846
663,0.99295986
664,0.99295986
665,1.0635865
666,1.184908
667,1.184908
668,0.96842587
669,1.0740433
670,1.0740433
671,1.0739553
672,1.0739553
673,1.0739553
674,1.0543847
675,1.0543847
676,1.1203833
677,1.0546992
678,1.0739553
679,1.4196258
680,1.4196258
681,1.184908
682,1.5355588
683,1.7905015
684,0.96842587
685,0.96842587
686,1.0115895
687,1.0115895
688,0.9759838
689,1.0115895
690,0.9759838
691,0.9759838
692,0.9759838
693,0.9759838
694,0.9759838
695,1.0115895
696,1.015501
697,1.015501
698,1.015501
699,1.015501
700,1.015501
701,1.015501
702,1.015501
703,1.015501
704,1.0115895
705,0.9759838
706,0.99497944
707,0.99497944
708,1.0154383
709,1.1084983
710,1.1084983
711,1.1084983
712,1.0154383
713,1.0495083
714,1.1084983
715,1.0115895
716,1.0115895
717,1.0115895
718,0.9759838
719,1.0115895
720,1.0028037
721,1.0028037
722,0.9947398
723,0.9947398
724,0.9947398
725,0.9947398
726,1.1084983
727,1.1084983
728,1.015501
729,1.015501
730,0.9733639
731,0.9733639
732,1.015501
733,0.9733639
734,0.9733639
735,0.9733639
736,0.9733639
737,0.9733639
738,0.9733639
739,0.9733639
740,0.9733639
741,0.9733639
742,0.9733639
743,1.015501
744,1.015501
745,1.015501
746,1.015501
747,1.015501
748,0.9733639
749,1.0096976
750,0.99525267
751,0.92202604
752,0.92202604
753,0.92202604
754,1.1603866
755,0.92202604
756,0.9867446
757,0.9986136
758,0.9867446
759,0.9867446
760,0.99687004
761,0.98384035
762,0.9901221
763,0.98384035
764,0.98384035
765,0.9901221
766,0.9890398
767,0.9890398
768,0.99474967
769,0.99474967
770,0.99474967
771,0.99525267
772,1.015501
773,1.015501
774,1.015501
775,1.015501
776,1.015501
777,1.015501
778,1.015501
779,1.015501
780,1.015501
781,1.015501
782,1.015501
783,1.015501
784,1.015501
785,1.015501
786,1.015501
787,1.015501
788,1.015501
789,1.015501
790,1.015501
791,1.015501
792,1.015501
793,1.015501
794,1.015501
795,1.015501
796,1.015501
797,1.015501
798,1.015501
799,1.015501
800,1.015501
801,0.91567373
802,1.0015482
803,1.0012425
804,1.0012425
805,1.0018318
806,1.0018318
807,1.0018318
808,0.9975772
809,0.9975772
810,0.9975772
811,0.9975772
812,0.9975772
813,0.9922018
814,0.99187136
815,1.0032458
816,1.0239387
817,0.9964845
818,0.9964845
819,0.9964845
820,1.0032458
821,0.9922018
822,1.0386666
823,1.0002749
824,0.95607716
825,0.95607716
826,0.95607716
827,0.9883747
828,0.9883747
829,0.9883747
830,0.98290634
831,0.98290634
832,0.98290634
833,0.9777927
834,0.96842587
835,1.0287838
836,1.0018318
837,1.0018318
838,1.0018318
839,0.99187136
840,0.99187136
841,0.99280703
842,0.99280703
843,1.0467824
844,1.0467824
845,1.0467824
846,1.0467824
847,1.0467824
848,1.0467824
849,1.0467824
850,1.0467824
851,1.0467824
852,1.0467824
853,1.0467824
854,1.0467824
855,1.0467824
856,1.0467824
857,1.0467824
858,1.0467824
859,1.0467824
860,1.0015482
861,1.0015482
862,1.063412
863,1.063412
864,1.0495083
865,1.0495083
866,1.0495083
867,1.0495083
868,1.0495083
869,1.0495083
870,1.0495083
871,1.0467824
872,1.0467824
873,1.0467824
874,1.0467824
875,1.0467824
876,1.0096292
877,1.0096292
878,1.0096292
879,1.0096292
880,1.0096292
881,0.9813243
882,1.0096292
883,0.9813243
884,0.99280703
885,1.0467824
886,1.0467824
887,1.0467824
888,1.0056442
889,1.0056442
890,1.0056442
891,0.9950704
892,1.0096292
893,1.0096292
894,1.0096292
895,1.0096292
896,1.0096292
897,1.0467824
898,0.96787643
899,0.9293376
900,0.98118055
901,1.1459379
902,1.1669627
903,0.98118055
904,1.0486909
905,1.3917193
906,1.3917193
907,1.3649387
908,1.0018318
909,0.9975772
910,0.9922018
911,0.9922018
912,1.0018318
913,1.0171149
914,0.9980086
915,0.9968868
916,0.9883747
917,0.9883747
918,0.9883747
919,1.2144169
920,1.318629
921,1.318629
922,1.1717771
923,1.1486136
924,1.1486136
925,1.1717771
926,1.0018318
927,1.0018318
928,1.0495083
929,1.0495083
930,1.0495083
931,1.0495083
932,1.0467824
933,1.0467824
934,1.0467824
935,1.0467824
936,1.0467824
937,1.0467824
938,1.0467824
939,1.0467824
940,1.0467824
941,1.0467824
942,1.0467824
943,1.0495083
944,1.0056442
945,0.99280703
946,0.99280703
947,0.99280703
948,0.99280703
949,1.0032458
950,1.0032458
951,0.98831767
952,0.98831767
953,1.0012425
954,1.0012425
955,1.0018318
956,0.9950704
957,1.0056442
958,0.9950704
959,1.0096292
960,1.0096292
961,1.0096292
962,1.0096292
963,1.0096292
964,1.0018318
965,1.0401168
966,1.0401168
967,1.0401168
968,1.0401168
969,1.0401168
970,1.0062557
971,1.0401168
972,1.031359
973,1.031359
974,0.9882338
975,0.9882338
976,0.9882338
977,1.1961269
978,1.0237811
979,1.0237811
980,1.0237811
981,1.0237811
982,1.0020417
983,1.0090132
984,1.0090132
985,1.0668366
986,1.1547594
987,1.1134245
988,1.1134245
989,1.1134245
990,1.1479567
991,0.9936948
992,0.9936948
993,0.9936948
994,0.9936948
995,1.0062557
996,1.0062557
997,1.0062557
998,1.0515447
999,1.0003203
1000,1.0003203
1001,0.99295986
1002,0.99295986
1003,1.1717771
1004,1.184908
1005,1.184908
1006,1.184908
1007,0.9976088
1008,0.99295986
1009,0.99295986
1010,0.9373679
1011,1.0739553
1012,1.0546992
1013,1.3960035
1014,0.9702723
1015,1.1134245
1016,1.1084983
1017,0.9936948
1018,1.0062557
1019,1.0515447
1020,1.0003203
1021,1.3692749
1022,1.1134245
1023,1.1134245
1024,0.9949113
1025,1.0237811
1026,1.1134245
1027,1.0237811
1028,1.0543847
1029,1.0543847
1030,0.9702723
1031,0.9702723
1032,1.1912498
1033,1.5355588
1034,1.0740433
1035,1.1912498
1036,1.1912498
1037,1.1961269
1038,1.1912498
1039,0.99295986
1040,0.9702723
1041,0.98073846
1042,0.98073846
1043,0.9976088
1044,0.9976088
1045,1.0237811
1046,1.0496559
1047,1.015501
1048,1.015501
1049,1.015501
1050,1.015501
1051,1.015501
1052,1.015501
1053,1.015501
1054,0.9733639
1055,1.0096976
1056,1.015501
1057,0.9867446
1058,0.9863272
1059,0.9863272
1060,0.9901221
1061,0.9901221
1062,0.9901221
1063,1.0115895
1064,1.0115895
1065,1.0028037
1066,1.0028037
1067,0.9947398
1068,0.9759838
1069,0.9947398
1070,0.99497944
1071,0.9759838
1072,1.0115895
1073,0.92251503
1074,0.92251503
1075,0.92251503
1076,1.0455865
1077,1.0455865
1078,1.0455865
1079,1.2033131
1080,1.0135944
1081,1.0230529
1082,1.0230529
1083,1.0455865
1084,1.0230529
1085,0.9986136
1086,0.9986136
1087,0.9986136
1088,0.9986136
1089,1.2033131
1090,1.0496559
1091,1.0496559
1092,1.0971855
1093,1.1254478
1094,1.1254478
1095,1.1254478
1096,1.1254478
1097,1.1254478
1098,0.9986136
1099,0.9986136
1100,0.9833561
1101,0.92251503
1102,0.92251503
1103,0.9986136
1104,1.0207677
1105,0.9986136
1106,1.0186
1107,1.0026882
1108,1.0026882
1109,1.0026882
1110,0.8591496
1111,1.1627102
1112,0.9976088
1113,0.99295986
1114,0.99295986
1115,0.99295986
1116,0.98073846
1117,0.98073846
1118,1.0543847
1119,0.9702723
1120,0.9771224
1121,0.9771224
1122,0.99295986
1123,1.031359
1124,0.9936948
1125,1.0062557
1126,0.9882338
1127,0.9882338
1128,1.0401168
1129,1.0237811
1130,1.0237811
1131,1.0237811
1132,1.0635865
1133,1.0062557
1134,1.0543847
1135,1.184908
1136,1.2600226
1137,1.2144169
1138,1.1932788
1139,1.1717771
1140,1.5355588
1141,1.0739553
1142,1.4196258
1143,1.0062557
1144,0.8398361
1145,0.8398361
1146,0.8398361
1147,0.8398361
1148,0.8378078
1149,0.8378078
1150,0.8378078
1151,0.8398361
1152,0.9986136
1153,0.9986136
1154,0.9986136
1155,0.9986136
1156,1.0186
1157,1.1625679
1158,1.0029981
1159,0.8591496
1160,0.8398361
1161,0.8378078
1162,0.92251503
1163,0.9733639
1164,0.9733639
1165,0.9733639
1166,1.015501
1167,1.015501
1168,0.9863272
1169,1.015501
1170,1.015501
1171,0.98384035
1172,0.98384035
1173,0.92251503
1174,0.91567373
1175,0.91567373
1176,0.91567373
1177,0.92202604
1178,0.91567373
1179,0.91567373
1180,0.92202604
1181,0.92202604
1182,0.92202604
1183,0.92202604
1184,0.92202604
1185,0.92202604
1186,0.98384035
1187,0.98384035
1188,0.9986136
1189,0.9986136
1190,1.1547594
1191,1.1547594
1192,1.0003203
1193,1.1134245
1194,1.034175
1195,1.0668366
1196,1.0003203
1197,0.9936948
1198,1.0003203
1199,1.0003203
1200,1.0003203
1201,1.0003203
1202,1.0003203
1203,1.1134245
1204,1.0455865
1205,1.0230529
1206,1.1254478
1207,0.9986136
1208,0.9986136
1209,1.0971855
1210,1.1134245
1211,1.1134245
1212,1.0542033
1213,1.0496559
1214,1.0455865
1215,1.0455865
1216,1.0455865
1217,1.0455865
1218,0.99474967
1219,1.015501
1220,0.9733639
1221,0.9733639
1222,0.9733639
1223,0.9733639
1224,0.9733639
1225,0.9733639
1226,0.9733639
1227,1.015501
1228,0.9901221
1229,0.9901221
1230,0.92251503
1231,0.91567373
1232,0.9901221
1233,0.91567373
1234,0.9867446
1235,0.98384035
1236,0.9901221
1237,0.91567373
1238,1.015501
1239,1.015501
1240,0.9759838
1241,0.9759838
1242,0.9759838
1243,1.0115895
1244,1.0115895
1245,0.9947398
1246,0.9947398
1247,0.9947398
1248,0.9947398
1249,0.9947398
1250,0.9947398
1251,1.0115895
1252,1.0115895
1253,1.0455865
1254,1.0455865
1255,1.1254478
1256,1.1254478
1257,1.1254478
1258,1.1011438
1259,1.1011438
1260,1.1011438
1261,1.1134245
1262,1.1134245
1263,1.1134245
1264,1.2102997
1265,1.2102997
1266,0.9947398
1267,1.0230529
1268,0.8398361
1269,0.8398361
1270,0.96397823
1271,0.92251503
1272,0.8398361
1273,0.9986136
1274,0.9986136
1275,1.0207677
1276,1.0207677
1277,1.0026882
1278,1.0455865
1279,0.99497944
1280,0.99211454
1281,0.97659385
1282,0.9931452
1283,1.1874892
1284,1.1669627
1285,1.0171149
1286,0.98118055
1287,1.043855
1288,1.1486136
1289,1.3649387
1290,1.3649387
1291,1.1486136
1292,1.0495083
1293,1.0467824
1294,1.0467824
1295,1.0467824
1296,1.0467824
1297,1.0056442
1298,1.0495083
1299,0.99497944
1300,0.99497944
1301,1.1084983
1302,1.0015482
1303,1.0015482
1304,1.063412
1305,1.063412
1306,0.99497944
1307,1.469637
1308,0.98831767
1309,1.0032458
1310,1.0012425
1311,1.0018318
1312,1.0032458
1313,1.0018318
1314,0.9975772
1315,0.9922018
1316,1.0032458
1317,0.99187136
1318,1.0096292
1319,1.0096292
1320,0.99280703
1321,0.99280703
1322,0.99187136
1323,0.99187136
1324,0.99187136
1325,1.0056442
1326,0.9882338
1327,0.95607716
1328,0.9883747
1329,0.9883747
1330,0.9883747
1331,0.9883747
1332,1.0018318
1333,1.2164788
1334,1.2084256
1335,1.1669627
1336,0.99211454
1337,1.3917193
1338,1.043855
1339,0.99211454
1340,0.99211454
1341,0.99211454
1342,0.9293376
1343,0.996215
1344,0.9615083
1345,0.99211454
1346,0.99211454
1347,0.9964845
1348,0.9964845
1349,0.9964845
1350,0.9964845
1351,0.9964845
1352,0.9964845
1353,0.9964845
1354,1.0032458
1355,1.0032458
1356,1.0032458
1357,0.9964845
1358,0.9939786
1359,1.0032458
1360,0.9813243
1361,0.9813243
1362,0.99280703
1363,0.99280703
1364,0.99512297
1365,0.9939786
1366,0.99187136
1367,0.99187136
1368,0.99512297
1369,1.0032458
1370,1.0032458
1371,0.9922018
1372,1.0018318
1373,1.0018318
1374,1.0018318
1375,1.0018318
1376,0.9975772
1377,1.0012425
1378,1.0012425
1379,1.0012425
1380,1.0018318
1381,1.0018318
1382,1.0003203
1383,1.0003203
1384,1.0003203
1385,0.9936948
1386,1.0062557
1387,1.0401168
1388,1.0062557
1389,1.0401168
1390,1.031359
1391,1.018422
1392,1.0230529
1393,0.9986136
1394,0.9986136
1395,1.0455865
1396,0.9986136
1397,0.9986136
1398,1.0207677
1399,1.0026882
1400,1.0026882
1401,0.88798094
1402,1.0455865
1403,1.0971855
1404,1.1134245
1405,1.0496559
1406,1.1783476
1407,1.184908
1408,1.1486136
1409,1.3649387
1410,1.0096292
1411,0.9702723
1412,1.0543847
1413,1.4196258
1414,1.184908
1415,1.184908
1416,1.0739553
1417,1.0739553
1418,1.0543847
1419,1.0543847
1420,1.0096292
1421,1.0096292
1422,0.9901221
1423,0.9733639
1424,0.9733639
1425,1.015501
1426,0.9733639
1427,0.9901221
1428,0.92202604
1429,0.91567373
1430,0.91567373
1431,0.91567373
1432,0.91567373
1433,0.9867446
1434,0.9863272
1435,0.9867446
1436,0.98384035
1437,0.98384035
1438,0.98384035
1439,0.98384035
1440,0.98384035
1441,0.98384035
1442,0.9867446
1443,0.9733639
1444,1.015501
1445,1.0115895
1446,1.015501
1447,1.015501
1448,1.015501
1449,1.015501
1450,0.91567373
1451,0.92251503
1452,0.8398361
1453,1.0026882
1454,1.0026882
1455,1.2996726
1456,0.8398361
1457,0.88798094
1458,0.88798094
1459,0.88798094
1460,0.92251503
1461,0.91567373
1462,0.92251503
1463,0.8398361
1464,0.8378078
1465,0.96397823
1466,0.91567373
1467,1.0115895
1468,1.0115895
1469,1.0467824
1470,1.0467824
1471,1.0467824
1472,1.0467824
1473,1.0467824
1474,1.0467824
1475,1.0467824
1476,1.0467824
1477,1.0467824
1478,1.0495083
1479,1.0467824
1480,1.0495083
1481,1.0495083
1482,1.0467824
1483,1.0467824
1484,1.0467824
1485,1.0467824
1486,1.0495083
1487,1.0096292
1488,1.0096292
1489,1.0096292
1490,1.0096292
1491,1.0096292
1492,1.0467824
1493,1.0467824
1494,1.0467824
1495,1.0467824
1496,1.0467824
1497,1.0056442
1498,1.0056442
1499,1.0056442
1500,1.0056442
1501,1.0015482
1502,1.0115895
1503,1.0115895
1504,0.9759838
1505,0.9759838
1506,0.9759838
1507,1.0115895
1508,0.9947398
1509,0.9947398
1510,0.9947398
1511,0.9947398
1512,0.9947398
1513,1.0115895
1514,1.0115895
1515,1.0115895
1516,1.0115895
1517,0.9759838
1518,0.9759838
1519,0.9759838
1520,1.0115895
1521,1.0115895
1522,0.9947398
1523,1.0096292
1524,0.99497944
1525,0.99497944
1526,1.0015482
1527,1.0015482
1528,1.0015482
1529,0.9947398
1530,0.9947398
1531,0.9947398
1532,0.99497944
1533,1.1084983
1534,1.1084983
1535,1.1084983
1536,0.9947398
1537,0.8398361
1538,1.0455865
1539,1.0455865
1540,1.0455865
1541,1.0455865
1542,1.0455865
1543,1.0230529
1544,1.1134245
1545,0.9949113
1546,1.1134245
1547,1.1134245
1548,1.1134245
1549,1.2102997
1550,0.9986136
1551,0.9986136
1552,1.0207677
1553,1.0207677
1554,1.0207677
1555,1.0026882
1556,1.0026882
1557,0.9986136
1558,1.0026882
1559,1.2996726
1560,1.0026882
1561,1.2996726
1562,1.2996726
1563,1.2996726
1564,1.2423317
1565,0.8591496
1566,0.8398361
1567,1.0026882
1568,0.9986136
1569,0.9986136
1570,0.9986136
1571,0.9986136
1572,0.9986136
1573,0.9986136
1574,1.0401168
1575,1.0401168
1576,1.0401168
1577,1.0062557
1578,1.031359
1579,1.0237811
1580,0.98073846
1581,1.0494716
1582,1.008591
1583,0.9976088
1584,0.98073846
1585,0.9882338
1586,0.9882338
1587,1.1961269
1588,0.9882338
1589,0.9949113
1590,1.0090132
1591,1.0003203
1592,0.9934271
1593,1.0062557
1594,1.031359
1595,0.8398361
1596,5.738967
1597,0.9867446
1598,0.92202604
1599,0.92202604
1600,0.92202604
1601,0.9867446
1602,0.9867446
1603,0.98384035
1604,0.98384035
1605,0.9901221
1606,5.738967
1607,5.738967
1608,1.015501
1609,1.015501
1610,1.015501
1611,1.015501
1612,1.015501
1613,1.2600226
1614,1.015501
1615,1.015501
1616,0.9863272
1617,0.9890398
1618,0.99474967
1619,0.9890398
1620,1.1020548
1621,1.015501
1622,0.9733639
1623,0.9733639
1624,1.015501
1625,4.3741875
1626,0.8398361
1627,0.8398361
1628,0.8378078
1629,0.8378078
1630,0.8378078
1631,0.92251503
1632,0.92251503
1633,0.92251503
1634,0.92251503
1635,0.8398361
1636,0.8398361
1637,0.8398361
1638,0.8398361
1639,1.1551939
1640,0.92251503
1641,5.738967
1642,0.92251503
1643,0.92251503
1644,0.91567373
1645,0.91567373
1646,0.92202604
1647,0.92202604
1648,0.92202604
1649,0.92202604
1650,1.6143062
1651,1.0467824
1652,1.0056442
1653,1.0096292
1654,1.0096292
1655,1.0096292
1656,0.99280703
1657,0.99512297
1658,0.99187136
1659,0.9964845
1660,1.182029
1661,1.0467824
1662,1.0467824
1663,1.0467824
1664,1.0467824
1665,1.0467824
1666,1.0467824
1667,1.0467824
1668,1.0032458
1669,1.0032458
1670,1.037859
1671,0.9838375
1672,0.9883747
1673,0.9883747
1674,0.9458749
1675,0.9293376
1676,0.98831767
1677,0.98831767
1678,1.0012425
1679,0.9922018
1680,0.9986136
1681,0.92202604
